"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/26/2018","482011039","4","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/27/2018","482011039","4","13.2","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/28/2018","482011039","4","13.3","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/29/2018","482011039","4","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/30/2018","482011039","4","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/31/2018","482011039","4","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/02/2018","482011039","8","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/05/2018","482011039","8","15.3","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/08/2018","482011039","8","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/11/2018","482011039","8","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/14/2018","482011039","8","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/17/2018","482011039","8","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/20/2018","482011039","8","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/23/2018","482011039","8","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/26/2018","482011039","8","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/29/2018","482011039","8","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/01/2018","482011039","8","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/04/2018","482011039","8","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/07/2018","482011039","8","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/10/2018","482011039","8","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/13/2018","482011039","8","12.5","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/16/2018","482011039","8","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/19/2018","482011039","8","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/22/2018","482011039","8","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/25/2018","482011039","8","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/28/2018","482011039","8","10","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/03/2018","482011039","8","6.9","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/06/2018","482011039","8","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/09/2018","482011039","8","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/12/2018","482011039","8","10.4","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/15/2018","482011039","8","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/18/2018","482011039","8","14.4","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/21/2018","482011039","8","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/24/2018","482011039","8","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/27/2018","482011039","8","14.3","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"03/30/2018","482011039","8","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/01/2018","482011050","3","3.4","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/02/2018","482011050","3","3.3","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/03/2018","482011050","3","5.9","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/04/2018","482011050","3","8.2","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/05/2018","482011050","3","9.3","ug/m3 LC","39","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/06/2018","482011050","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/07/2018","482011050","3","4.8","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/08/2018","482011050","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/09/2018","482011050","3","4.1","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/11/2018","482011050","3","4.2","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/12/2018","482011050","3","2.6","ug/m3 LC","11","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/13/2018","482011050","3","4.1","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/14/2018","482011050","3","4.8","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/15/2018","482011050","3","2.9","ug/m3 LC","12","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/16/2018","482011050","3","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/17/2018","482011050","3","5.1","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/18/2018","482011050","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/19/2018","482011050","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/20/2018","482011050","3","4.6","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/21/2018","482011050","3","3.7","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/22/2018","482011050","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/23/2018","482011050","3","5.1","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/24/2018","482011050","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/25/2018","482011050","3","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/26/2018","482011050","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/27/2018","482011050","3","4.1","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/28/2018","482011050","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/29/2018","482011050","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/30/2018","482011050","3","5.1","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/31/2018","482011050","3","4.1","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/02/2018","482011050","3","3.4","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/03/2018","482011050","3","3.5","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/04/2018","482011050","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/05/2018","482011050","3","11.4","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/06/2018","482011050","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/07/2018","482011050","3","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/08/2018","482011050","3","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/09/2018","482011050","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/10/2018","482011050","3","3","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/11/2018","482011050","3","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/12/2018","482011050","3","5.9","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/13/2018","482011050","3","8.8","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/14/2018","482011050","3","4.5","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/15/2018","482011050","3","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/16/2018","482011050","3","7.5","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/17/2018","482011050","3","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/18/2018","482011050","3","6.3","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/19/2018","482011050","3","6.3","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/20/2018","482011050","3","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/21/2018","482011050","3","6.3","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/22/2018","482011050","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/23/2018","482011050","3","4.7","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/24/2018","482011050","3","7.6","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/25/2018","482011050","3","3.7","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/26/2018","482011050","3","4","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/27/2018","482011050","3","4.8","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"02/28/2018","482011050","3","7.8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/01/2018","482011050","3","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/02/2018","482011050","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/03/2018","482011050","3","9.9","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/04/2018","482011050","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/05/2018","482011050","3","7.6","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/06/2018","482011050","3","2.2","ug/m3 LC","9","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/07/2018","482011050","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/08/2018","482011050","3","11.5","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/09/2018","482011050","3","3.7","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/10/2018","482011050","3","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/11/2018","482011050","3","9","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/12/2018","482011050","3","8.8","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/13/2018","482011050","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/14/2018","482011050","3","12.1","ug/m3 LC","51","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/15/2018","482011050","3","7.1","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/16/2018","482011050","3","8.6","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/17/2018","482011050","3","9.4","ug/m3 LC","39","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/18/2018","482011050","3","14.8","ug/m3 LC","57","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/19/2018","482011050","3","9.5","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/20/2018","482011050","3","4.3","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/21/2018","482011050","3","5.9","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/22/2018","482011050","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/23/2018","482011050","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/24/2018","482011050","3","7.5","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/25/2018","482011050","3","10","ug/m3 LC","42","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/26/2018","482011050","3","10.4","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/27/2018","482011050","3","13.3","ug/m3 LC","54","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/28/2018","482011050","3","12.6","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/29/2018","482011050","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/30/2018","482011050","3","4.3","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"03/31/2018","482011050","3","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.583047","-95.015544"
"01/02/2018","482011052","1","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"01/05/2018","482011052","1","23","ug/m3 LC","74","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"01/08/2018","482011052","1","7.8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"01/11/2018","482011052","1","9.9","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
"01/14/2018","482011052","1","12.3","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.81453","-95.38769"
